peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
135.42,1.84,V,77,0,0,4,0,3,3,N,1,1,1
47.82,1.63,M,22,50,3,1,8,1,0,N,1,2,4
80.59,1.65,V,57,0,12,2,17,0,2,N,1,2,2
107.58,1.64,M,63,0,8,1,0,0,0,N,0,0,0
102.91,1.67,M,50,0,5,6,0,1,0,N,2,4,3
52.63,1.71,V,18,0,5,1,17,16,0,N,2,2,1
108.25,1.69,M,41,0,0,6,2,0,0,N,1,2,1
94.37,1.72,V,42,0,2,0,0,6,0,N,2,4,4
56.39,1.77,V,58,100,0,4,0,0,0,N,2,3,3
54.69,1.61,M,36,20,0,0,0,0,0,N,3,4,4
87.86,1.7,V,33,10,4,6,0,0,0,N,2,1,0
43.25,1.55,M,20,160,13,1,1,4,0,N,0,1,1
71.09,1.66,V,43,0,29,1,1,0,0,N,1,3,4
107.47,1.66,M,43,0,4,2,0,0,0,N,1,2,1
44.37,1.57,M,45,100,2,0,0,1,0,N,2,3,3
111.96,1.69,V,52,0,0,0,0,0,0,N,0,2,2
52.63,1.71,M,36,150,9,4,0,0,0,N,0,1,1
77.81,1.67,M,27,0,3,6,10,5,0,N,1,1,0
99.91,1.74,M,49,0,15,0,0,1,0,N,1,3,3
65.84,1.61,M,52,0,3,3,22,15,0,N,2,2,2
47.24,1.62,M,36,0,0,0,30,14,5,N,2,2,1
97.92,1.72,V,38,0,0,0,4,7,0,N,0,1,1
108.9,1.65,M,65,0,0,0,3,0,0,N,0,0,0
46.08,1.6,M,48,70,13,0,10,16,0,N,1,2,1
57.03,1.78,V,32,100,0,0,2,3,0,N,2,4,4
90.11,1.66,M,43,0,1,5,3,3,0,N,2,3,3
92.46,1.63,M,48,0,4,1,0,3,0,N,2,3,3
60.9,1.66,M,35,0,5,0,9,10,0,N,2,4,4
71.67,1.67,M,25,0,0,3,4,2,0,S,2,4,4
85.98,1.74,V,28,0,7,3,0,1,0,N,0,3,3
57.03,1.78,V,46,20,0,0,13,13,0,N,1,1,2
46.08,1.6,M,46,40,1,1,0,5,4,N,1,2,3
53.42,1.58,M,60,0,16,1,21,15,0,N,4,4,4
94.1,1.83,V,18,0,0,2,0,0,0,N,2,3,1
57.03,1.78,V,58,160,0,4,0,0,0,N,0,1,1
72.43,1.62,M,60,0,4,0,17,9,0,N,3,4,2
86.06,1.61,M,39,0,0,0,0,5,0,N,1,2,4
42.14,1.53,M,32,130,0,0,0,3,3,N,2,3,4
86.49,1.81,V,56,0,0,0,21,21,0,S,0,0,2
89.49,1.59,V,45,0,0,3,0,3,0,N,3,4,3
54.5,1.74,V,42,50,0,0,0,1,5,S,1,1,0
98.61,1.81,V,32,0,7,1,0,0,0,N,2,3,2
73.19,1.75,V,30,0,0,1,5,14,0,N,2,4,3
99.1,1.63,M,55,0,0,3,0,0,0,N,2,4,4
114.66,1.77,V,46,0,8,2,0,5,2,N,0,1,1
56.42,1.58,M,61,0,2,0,29,14,0,N,3,4,3
94.76,1.74,V,52,0,7,1,7,0,0,N,3,4,3
73.12,1.7,V,24,0,14,2,0,9,0,N,0,1,2
87.28,1.75,V,18,0,0,3,0,0,0,N,2,2,3
99.92,1.81,V,37,0,12,0,0,0,13,N,2,4,4
114.24,1.69,V,60,0,0,0,3,0,0,N,1,2,0
48.41,1.64,M,23,40,0,1,0,0,6,N,0,0,0
78.52,1.5,M,54,0,2,0,5,1,0,N,1,3,3
57.03,1.78,M,50,80,0,4,28,7,0,N,2,2,3
66.43,1.65,M,18,0,3,2,4,7,0,N,0,3,2
87.72,1.71,V,43,0,0,3,14,4,0,N,0,1,2
50.8,1.68,M,54,70,0,0,3,2,7,N,0,2,1
47.82,1.63,M,42,70,0,1,14,7,0,N,1,4,3
86.84,1.61,M,46,0,4,0,2,2,0,N,2,3,2
91.75,1.67,V,62,10,11,1,0,5,0,N,0,2,0
87.57,1.67,M,60,0,0,1,10,6,0,S,2,4,4
75.31,1.64,M,18,0,0,5,5,5,0,N,0,0,1
79.76,1.67,M,35,0,0,5,0,9,0,N,2,4,4
51.41,1.69,M,18,0,14,0,21,15,0,N,2,3,2
55.76,1.76,V,33,0,3,2,20,18,0,N,3,4,4
80.24,1.63,M,28,0,2,0,4,0,0,N,1,2,2
84.67,1.65,M,28,0,0,1,2,0,0,N,2,3,2
52.02,1.7,M,42,20,7,0,12,8,0,N,2,2,1
58.67,1.7,M,44,0,0,2,21,15,0,N,4,4,3
50.8,1.68,M,48,70,0,0,12,6,0,N,0,3,4
63.15,1.73,V,24,0,0,2,10,3,0,N,4,4,3
43.8,1.56,M,18,0,29,3,0,2,0,N,3,4,3
100.98,1.76,V,51,0,6,1,15,4,0,N,1,0,0
96.98,1.63,M,44,0,0,3,0,3,0,N,1,2,1
66.74,1.8,V,26,10,0,1,3,2,0,N,3,4,3
99.84,1.67,M,54,0,0,4,0,10,0,N,0,3,4
62.14,1.54,M,18,0,2,2,0,6,0,N,1,2,2
66.55,1.55,M,50,0,0,0,19,8,0,N,2,3,2
57.67,1.79,V,43,100,9,0,4,3,0,N,1,2,4
52.63,1.71,V,51,70,0,6,0,0,0,N,1,1,2
97.33,1.72,V,40,0,4,0,6,4,0,N,1,1,0
87.22,1.59,M,41,0,0,1,0,3,0,N,1,3,3
102.35,1.67,V,55,0,10,3,0,0,0,N,2,3,3
121.03,1.78,V,36,0,0,5,0,1,0,N,0,1,1
58.97,1.81,V,18,40,6,1,15,7,3,N,0,0,0
77.81,1.74,M,32,0,0,0,6,3,0,N,2,3,3
103.15,1.83,V,35,0,0,0,0,0,0,N,3,4,3
100.12,1.67,M,51,0,0,2,4,0,0,N,3,4,4
58.97,1.81,V,45,160,0,3,3,0,0,N,3,2,3
65.69,1.54,M,23,0,0,2,2,5,0,N,3,3,2
103.07,1.77,V,44,10,0,2,0,0,0,N,0,1,0
91.88,1.73,V,36,0,0,0,4,2,0,N,2,4,3
123.9,1.76,V,67,0,0,5,4,0,0,N,2,2,2
95.74,1.6,M,45,0,0,1,0,0,7,N,0,1,2
88.1,1.74,M,43,0,14,0,0,9,0,N,2,3,3
82.69,1.6,M,43,0,22,2,0,10,6,N,1,1,1
44.37,1.57,M,74,90,0,0,1,7,NA,N,4,4,4
110.37,1.84,V,50,0,0,2,6,0,0,N,4,4,4
90.09,1.73,V,48,0,15,0,0,7,0,N,1,3,4
52.02,1.7,V,18,20,0,0,4,0,1,N,0,2,3
109.24,1.73,V,41,0,0,0,4,1,1,N,0,1,1
64.04,1.62,M,46,0,0,0,18,10,0,N,1,3,3
114.24,1.69,M,50,0,0,5,0,0,0,N,0,0,0
78.68,1.65,V,42,0,13,0,0,0,0,N,3,4,4
57.03,1.78,V,18,90,13,0,26,20,NA,N,2,3,4
79.4,1.69,M,29,0,0,4,6,0,0,N,1,2,3
53.25,1.72,V,56,50,0,3,1,0,0,N,1,2,0
88.59,1.73,M,23,0,0,3,0,1,0,N,3,3,2
51.41,1.69,M,63,40,0,4,6,6,1,N,2,2,3
85.68,1.71,V,48,0,0,0,17,8,0,N,0,1,1
114.04,1.77,V,43,0,0,0,3,1,0,N,1,1,2
48.41,1.64,V,50,40,4,3,3,0,0,S,3,4,4
101.63,1.6,M,66,10,5,0,0,0,0,N,1,1,2
54.5,1.74,V,18,30,7,0,0,0,0,N,1,2,3
49.6,1.66,M,23,10,0,0,12,11,0,N,1,2,3
81.29,1.68,V,24,0,6,1,0,4,0,N,1,1,3
69.32,1.83,V,19,0,4,1,8,7,0,N,1,3,4
71.95,1.67,M,25,0,0,5,9,7,0,S,1,2,2
90.82,1.69,M,32,0,0,2,0,1,0,N,1,3,2
58.06,1.73,V,43,30,7,1,0,2,0,N,0,0,0
70.76,1.61,M,42,0,0,6,8,7,0,N,3,4,4
123.12,1.77,V,50,0,1,2,1,0,0,N,1,3,2
52.15,1.67,M,25,0,0,0,21,9,0,N,2,2,2
47.24,1.62,M,33,180,7,4,1,0,0,N,2,4,4
124.32,1.79,V,60,0,0,0,0,0,0,N,4,4,4
60.41,1.58,M,29,0,10,3,5,2,0,N,0,3,3
88.2,1.75,V,42,0,0,7,8,10,0,N,1,3,2
47.82,1.63,V,25,90,0,3,0,0,0,N,0,0,1
94.87,1.61,M,45,0,0,5,0,0,0,N,1,1,3
94.85,1.63,V,49,0,0,0,2,5,0,N,2,3,3
48.41,1.64,M,42,60,0,4,0,0,1,N,1,2,2
115.6,1.7,V,66,0,0,0,0,2,0,S,1,3,4
80.71,1.71,V,27,0,0,5,6,3,0,N,1,2,1
81.14,1.74,V,51,10,4,2,14,5,0,N,1,1,0
55.76,1.76,V,37,80,7,1,0,0,0,N,1,2,2
97.37,1.71,V,34,0,0,3,0,3,0,N,2,3,3
131.04,1.81,V,56,0,0,0,0,0,0,S,1,3,4
95.49,1.6,M,46,0,0,1,0,1,0,N,0,2,4
114.06,1.78,V,45,10,0,0,0,0,0,N,0,0,1
95.55,1.75,M,24,0,3,5,0,0,0,N,2,2,0
52.02,1.7,V,20,0,2,1,15,13,0,N,2,2,2
95.85,1.72,M,40,0,1,1,0,3,0,N,2,3,4
123.9,1.76,V,59,0,0,0,8,1,0,N,1,1,2
47.82,1.63,M,18,40,5,0,23,12,0,N,0,1,0
121.1,1.74,V,69,0,0,0,0,4,0,N,0,0,0
51.41,1.69,M,44,70,3,0,6,0,0,N,0,0,0
84.67,1.65,M,18,0,0,1,0,5,0,N,0,0,0
116.96,1.71,M,48,0,0,0,0,0,0,N,1,1,0
89.03,1.65,M,42,0,0,0,2,3,0,N,2,3,4
73.3,1.66,M,18,0,0,2,2,2,0,N,2,3,2
44.37,1.57,M,45,70,5,7,0,2,0,N,2,3,2
95.62,1.71,M,52,10,0,0,7,2,0,N,1,1,0
108.44,1.81,V,35,0,0,2,0,0,0,N,2,3,2
53.25,1.72,M,18,0,16,0,12,3,0,S,2,4,4
79.58,1.61,M,29,0,0,1,6,4,0,N,0,0,2
50.2,1.67,M,18,0,0,0,23,5,0,N,3,4,3
85.84,1.77,V,39,10,0,3,0,8,0,N,0,2,3
56.39,1.77,V,57,100,0,0,0,0,0,N,1,0,0
92.78,1.73,V,34,0,0,0,0,0,0,N,2,4,4
55.03,1.72,V,37,0,0,1,21,16,1,N,1,3,2
43.8,1.56,M,72,50,0,0,22,8,0,N,0,2,2
108.9,1.65,M,55,0,0,4,0,1,0,N,1,1,2
105.74,1.79,V,26,0,1,0,0,0,1,N,2,1,2
52.63,1.71,V,49,160,0,3,0,0,0,N,2,3,1
103.93,1.62,M,45,0,0,0,0,0,0,N,1,1,1
65.05,1.76,V,39,0,13,2,11,0,0,S,2,4,4
58.32,1.8,V,22,80,0,0,3,2,0,N,2,3,3
94.67,1.72,V,38,0,0,3,0,5,0,N,2,4,3
85.7,1.66,M,48,0,10,0,5,6,0,N,2,2,2
54.5,1.74,V,53,80,5,0,0,2,0,N,1,0,1
65.36,1.64,M,18,0,0,1,6,0,0,N,2,3,4
50.2,1.67,V,35,0,11,3,24,18,0,N,3,4,4
101.11,1.69,M,52,0,6,0,2,1,0,N,2,4,4
44.94,1.58,M,18,290,0,1,6,2,6,N,1,1,1
81.16,1.76,V,38,0,21,0,11,7,0,N,2,0,0
58.32,1.8,V,19,270,28,5,2,0,4,N,1,0,0
52.02,1.7,V,39,40,0,3,11,7,0,N,1,1,1
100.82,1.74,V,31,0,0,6,2,0,0,N,1,2,2
99.61,1.74,V,41,0,6,0,3,0,0,N,0,2,1
82.69,1.75,V,39,0,20,1,7,0,0,N,1,1,1
80.63,1.7,V,34,0,16,1,6,2,0,N,1,1,1
57.03,1.78,V,64,50,0,0,8,4,6,N,0,0,0
96.24,1.68,V,61,10,8,0,1,2,3,N,1,2,4
58.32,1.8,V,40,100,16,3,13,10,3,N,1,1,1
73.87,1.74,M,24,0,4,0,1,0,0,N,0,3,4
85.98,1.74,V,52,0,0,0,12,7,0,N,2,3,4
64.83,1.69,V,32,10,8,0,7,1,0,N,0,1,2
101.46,1.73,V,36,0,0,0,5,0,0,N,2,1,0
101.12,1.6,M,60,0,4,0,3,0,0,N,3,4,3
51.41,1.69,V,24,150,8,7,0,2,0,N,0,1,2
72,1.63,M,47,0,0,0,14,1,0,N,3,4,4
85.62,1.67,V,27,0,0,0,1,0,1,N,0,2,2
110.98,1.7,M,39,0,0,5,0,0,3,N,2,2,1
52.02,1.7,M,45,130,11,2,8,0,1,N,0,0,0
54.5,1.74,V,53,80,9,0,2,0,0,N,2,4,3
103.01,1.64,V,53,0,0,5,7,5,0,N,1,1,2
69.16,1.67,M,20,0,2,2,0,1,0,N,2,4,4
104.27,1.65,M,44,0,0,5,0,4,1,N,1,2,1
80.46,1.66,V,40,0,8,1,7,0,0,N,2,2,1
55.12,1.75,V,25,90,4,7,0,0,0,N,2,3,3
98.83,1.71,M,39,0,4,0,0,0,0,N,1,3,3
73.69,1.69,M,18,0,0,0,0,0,0,N,1,3,3
133.96,1.83,V,75,0,0,0,1,13,0,N,1,1,2
93.36,1.77,V,24,0,8,0,0,4,0,N,0,1,1
47.24,1.62,M,48,150,0,0,12,5,4,N,1,3,2
126.74,1.78,V,61,0,0,5,0,0,0,N,1,2,3
93.99,1.68,M,41,0,1,3,6,10,0,N,1,2,0
57.67,1.79,V,39,50,0,4,0,5,0,N,2,4,4
49.6,1.66,M,18,50,0,2,0,0,1,N,2,3,3
70.41,1.63,M,39,0,5,3,14,3,0,N,0,2,3
102.25,1.69,M,40,0,0,3,0,3,3,N,0,2,2
90.54,1.69,M,34,0,7,1,0,3,0,N,1,2,1
81.77,1.75,V,47,0,14,1,20,7,0,N,0,1,0
92.16,1.6,M,30,0,2,5,0,0,0,N,0,0,0
126.42,1.78,V,50,0,0,0,0,0,0,N,3,3,4
64.49,1.72,V,20,0,0,0,9,4,0,N,1,2,2
52.63,1.71,V,23,0,0,0,24,19,0,N,1,2,2
88.41,1.67,M,33,0,0,0,8,4,2,N,0,0,0
55.76,1.76,V,38,160,5,0,3,0,0,N,2,3,1
103.77,1.76,V,45,0,8,0,0,0,0,N,2,4,3
47.24,1.62,M,31,50,10,0,7,9,5,N,2,3,3
91.43,1.74,V,27,0,0,2,0,4,0,N,2,2,4
47.24,1.62,M,47,30,0,0,27,16,0,N,1,1,0
43.8,1.56,M,42,150,16,2,0,0,1,N,1,2,3
132.5,1.82,V,64,0,9,1,0,5,4,N,0,2,1
48.41,1.64,M,44,120,5,5,0,1,0,N,1,3,3
50.2,1.67,M,30,30,0,4,0,1,0,N,1,2,1
112.47,1.77,V,60,10,0,3,4,0,0,N,3,2,1
75.69,1.74,V,18,0,0,0,0,5,3,N,3,4,3
128.16,1.79,V,70,0,2,1,4,0,0,N,0,1,3
87.97,1.69,M,18,0,5,7,0,0,0,N,0,1,1
79.97,1.69,V,49,10,0,3,9,0,0,N,1,2,2
51.41,1.69,M,49,60,0,2,0,6,4,N,2,4,4
87.97,1.69,V,54,0,0,0,7,16,0,N,2,4,4
96.77,1.67,V,57,0,0,0,13,0,0,N,0,2,2
52.02,1.7,M,37,240,9,5,0,2,0,N,2,3,4
118.21,1.75,V,46,0,0,7,0,4,3,N,1,2,2
51.41,1.69,V,18,30,0,2,11,3,0,N,1,2,2
86.08,1.63,V,23,0,0,1,0,0,0,N,1,1,1
112.7,1.75,V,58,0,12,4,0,5,0,N,1,3,1
67.16,1.72,M,33,0,0,4,16,4,0,N,2,3,3
88.22,1.64,M,28,0,0,2,6,1,0,N,0,0,0
59.62,1.82,V,28,0,5,1,19,10,0,N,0,2,2
80.92,1.81,V,39,0,11,0,16,2,0,N,1,1,0
110.58,1.76,V,54,0,12,0,1,4,0,N,1,2,1
50.43,1.6,M,18,0,0,0,10,10,4,N,2,4,4
93.99,1.68,V,18,0,0,10,0,1,0,N,0,0,0
55.76,1.76,V,34,30,3,0,10,12,0,N,2,4,4
106.28,1.63,M,41,0,6,2,0,1,0,N,0,0,0
75.23,1.66,V,32,0,0,4,6,14,0,N,0,1,0
106.78,1.78,V,48,0,14,2,0,3,0,N,1,1,1
49.6,1.66,V,42,70,2,0,0,2,0,N,3,4,3
49.6,1.66,M,27,40,1,2,0,0,0,S,1,2,2
93.41,1.86,V,18,0,2,2,4,0,0,N,0,2,1
88.41,1.67,M,43,0,13,2,0,6,0,N,2,2,2
50.2,1.67,M,70,40,0,0,5,12,0,N,2,4,2
85.51,1.81,V,23,0,0,0,10,4,2,N,0,1,0
101.49,1.63,M,45,0,0,0,0,0,0,N,1,2,2
82.3,1.73,V,51,0,0,2,18,3,0,N,3,4,4
49.6,1.66,M,40,60,7,1,0,2,0,N,1,4,4
61.18,1.59,M,31,0,6,0,6,0,0,N,2,4,4
100.28,1.7,M,47,0,0,0,4,6,0,N,0,2,2
93.86,1.71,V,35,0,5,7,1,0,0,N,1,2,3
97.39,1.75,M,43,0,1,0,0,16,0,N,2,3,3
111.13,1.8,V,40,0,0,0,0,0,0,N,2,4,3
57.12,1.69,M,18,0,7,0,8,0,0,N,2,4,3
53.87,1.73,V,29,50,0,0,0,0,0,N,0,0,2
53.25,1.72,M,18,40,0,1,1,8,0,N,0,0,0
89.91,1.77,V,58,20,0,0,0,0,0,N,2,2,4
127.66,1.8,V,59,0,6,3,2,10,0,N,1,1,2
57.03,1.78,V,49,40,12,0,14,10,0,N,1,2,2
93.69,1.66,M,51,0,2,1,5,8,0,N,0,2,3
82.46,1.71,M,45,0,0,0,13,1,0,N,2,4,3
110.22,1.66,M,56,0,4,0,0,0,0,N,0,1,0
61.16,1.58,M,50,0,0,1,22,15,0,N,1,1,0
55.62,1.72,V,39,0,5,0,18,18,0,N,3,2,4
119.89,1.74,V,45,0,0,0,1,0,0,N,0,1,2
90.38,1.66,V,34,0,0,0,2,0,0,N,1,2,1
47.82,1.63,M,34,90,0,2,5,0,0,N,2,3,4
115.6,1.7,V,68,0,5,0,11,6,0,N,0,0,0
107.15,1.73,V,50,0,8,3,0,1,0,S,1,3,3
79.93,1.74,V,41,10,11,1,0,3,0,N,2,2,3
104.28,1.84,V,46,0,0,0,11,2,0,N,1,2,2
78.39,1.58,M,57,0,0,5,18,7,0,N,1,2,3
89.3,1.7,V,26,0,0,3,0,0,1,N,2,3,3
84.22,1.63,M,33,0,0,4,0,0,0,N,3,4,3
52.02,1.7,V,18,60,0,1,0,0,8,N,1,2,3
94.32,1.63,M,45,0,0,6,0,0,0,N,3,4,4
77.7,1.77,V,40,0,0,3,15,10,0,N,0,2,2
108.17,1.83,V,37,0,0,1,0,0,0,N,4,4,4
95.21,1.64,V,42,0,6,3,0,4,3,N,1,1,3
86.54,1.69,M,49,0,14,0,10,7,0,N,1,1,0
82.06,1.78,V,19,0,0,0,0,8,0,N,3,4,3
111.67,1.69,M,66,0,6,1,8,3,0,N,0,2,1
94.26,1.67,M,48,0,13,6,0,0,0,S,2,3,3
52.02,1.7,M,18,60,0,0,9,0,0,N,1,2,2
102.03,1.74,V,37,0,0,2,0,6,0,N,0,2,2
47.82,1.63,M,30,70,0,3,0,0,2,N,0,1,1
53.25,1.72,M,35,70,0,0,0,0,1,N,2,3,2
52.63,1.71,M,31,70,7,2,0,3,0,N,0,2,1
79.2,1.67,M,52,0,20,2,8,3,0,N,1,3,3
104.39,1.76,V,58,0,24,8,0,5,0,N,0,2,3
110.22,1.66,M,61,0,2,0,2,1,0,N,1,2,2
49.6,1.66,V,18,0,20,0,10,14,0,N,3,4,4
57.03,1.78,V,47,110,19,0,0,0,0,N,0,0,0
44.94,1.58,M,50,120,0,3,0,3,0,N,0,1,0
44.94,1.58,M,37,100,0,5,0,2,0,N,1,1,1
99.36,1.73,V,35,0,0,1,0,0,0,N,0,1,1
68.61,1.77,M,29,0,11,0,12,3,0,N,2,3,2
91.09,1.82,V,35,0,0,5,7,0,0,N,2,4,3
107.96,1.69,V,51,0,3,2,0,0,0,N,2,3,4
46.66,1.61,M,43,70,5,1,0,0,0,N,3,4,4
129.08,1.81,V,68,0,8,4,0,0,0,N,3,4,4
108.21,1.67,M,59,0,5,0,5,10,0,N,1,1,0
52.63,1.71,M,22,0,19,0,11,2,0,N,0,2,3
50.2,1.67,M,26,70,1,3,23,5,0,N,1,2,1
46.08,1.6,M,30,70,0,4,0,0,1,N,3,3,2
88.31,1.71,V,23,0,0,2,2,1,0,N,1,1,1
58.32,1.8,V,29,20,9,0,5,3,0,N,1,1,1
103.68,1.61,M,71,0,6,3,0,0,4,N,0,0,0
86.82,1.81,V,18,0,2,9,0,1,0,N,3,3,3
64.03,1.63,M,18,0,4,0,5,0,0,N,1,2,2
106.46,1.78,V,60,10,8,1,4,0,0,N,2,3,1
80.42,1.64,M,44,10,0,1,8,1,0,N,1,1,1
87.35,1.76,V,44,0,0,0,12,3,0,N,3,4,3
108.9,1.65,M,72,0,5,1,0,0,0,N,0,1,1
56.61,1.67,M,39,20,0,0,0,4,0,N,2,4,4
58.42,1.58,M,25,0,0,1,8,12,0,N,0,2,2
82.02,1.79,V,24,10,0,1,0,0,0,N,0,1,1
79.64,1.59,M,62,10,0,5,6,4,0,S,2,3,2
102.65,1.61,M,57,0,7,3,0,6,0,N,0,1,1
104.98,1.8,V,54,0,0,5,0,18,0,N,2,4,4
53.87,1.73,V,66,90,11,0,5,1,0,N,3,4,3
57.03,1.78,V,26,30,0,0,0,0,0,N,1,3,2
111.7,1.71,V,41,0,5,1,0,0,0,N,0,0,1
89.88,1.7,M,30,0,3,4,0,0,0,N,2,3,3
49.6,1.66,M,39,100,0,0,3,6,0,N,1,2,1
52.63,1.71,V,27,90,0,4,0,3,0,N,0,0,0
88.18,1.66,V,37,0,8,1,0,0,0,N,2,2,3
79.97,1.69,M,39,0,3,5,10,7,0,N,2,0,1
45.51,1.59,M,36,130,0,3,3,7,1,N,0,0,0
68.93,1.72,V,31,0,4,0,10,0,0,N,2,4,3
101.41,1.8,V,51,0,0,0,16,14,0,N,0,0,1
49.6,1.66,M,36,180,0,3,0,0,0,N,1,2,2
94.79,1.7,V,31,0,0,0,0,0,0,N,1,3,3
60.94,1.84,V,58,40,0,1,0,5,2,N,2,3,4
52.63,1.71,V,54,280,0,0,13,3,6,N,2,4,2
55.12,1.75,V,25,0,0,1,19,7,0,N,3,4,4
76.61,1.71,V,31,0,21,0,10,1,0,N,1,1,1
53.87,1.73,V,34,60,0,0,4,4,8,N,2,1,2
117.59,1.82,V,33,0,0,5,0,0,1,N,1,1,1
57.03,1.78,V,30,120,7,0,9,3,0,N,2,2,4
116.31,1.79,V,38,0,0,1,0,0,0,S,2,2,1
88.14,1.7,V,74,0,0,0,19,12,0,N,2,2,4
98.54,1.71,M,36,0,0,0,0,0,0,N,2,3,2
61.61,1.85,V,31,80,0,1,0,5,0,N,1,2,2
118.11,1.77,V,60,0,10,3,10,0,0,N,1,2,0
79.38,1.59,M,25,0,2,2,0,0,0,N,1,2,1
92.42,1.52,M,67,0,5,8,0,0,0,N,2,2,2
79.61,1.73,V,36,0,0,0,9,0,0,N,2,3,4
47.24,1.62,M,40,110,9,0,9,10,0,N,0,1,1
55.76,1.76,V,37,160,6,2,20,9,11,N,1,2,3
75.41,1.78,V,41,20,0,1,3,0,0,N,1,3,2
88.81,1.75,V,18,0,0,3,0,3,NA,N,2,2,2
97.97,1.7,V,48,0,0,0,0,9,0,N,2,3,3
68.35,1.6,M,18,0,0,0,2,0,0,N,2,2,2
80.04,1.67,V,49,10,0,1,9,5,3,N,0,1,1
49.6,1.66,M,33,90,9,1,12,15,1,N,1,2,2
47.82,1.63,M,27,0,0,3,21,8,0,S,1,2,2
57.41,1.69,M,33,0,3,0,25,8,0,N,0,0,0
47.53,1.59,M,34,0,6,1,12,14,0,N,2,4,3
101.98,1.75,V,52,0,3,0,3,2,0,N,2,4,4
96.13,1.57,M,47,0,0,0,0,0,0,N,1,2,1
105.51,1.78,V,49,0,0,0,7,0,0,N,1,3,3
104.45,1.79,V,45,0,0,2,6,3,3,N,3,4,4
52.86,1.55,M,41,0,0,0,19,6,0,N,1,3,3
101.73,1.7,M,46,0,0,3,0,0,0,N,1,4,3
115.6,1.77,V,33,0,0,2,0,0,0,S,0,2,1
52.02,1.7,V,44,80,0,5,0,0,0,N,1,1,0
93.32,1.61,M,40,0,0,1,3,0,1,S,1,3,1
61.25,1.68,M,18,0,7,0,10,1,2,N,1,1,2
49.6,1.66,M,28,40,7,8,0,1,3,N,1,1,0
76.38,1.64,M,18,0,1,0,0,4,0,N,1,2,2
87.39,1.73,V,47,20,0,0,0,0,1,N,0,2,0
52.63,1.71,M,65,90,0,1,0,0,0,N,1,2,3
108.99,1.78,V,42,0,0,0,3,0,0,N,1,3,3
115.92,1.77,V,48,0,0,6,0,0,0,N,2,4,2
81.23,1.64,M,36,0,3,0,7,3,5,N,0,2,2
102.53,1.79,V,33,0,10,6,0,1,0,N,2,2,1
105.19,1.78,V,36,0,1,0,0,0,0,N,1,3,3
79.89,1.59,M,53,0,2,0,13,2,0,N,2,4,4
83.65,1.64,M,23,0,6,7,0,3,0,N,0,1,0
84.68,1.7,V,32,0,0,0,0,0,2,N,3,4,4
46.66,1.61,M,43,0,0,0,29,12,0,N,2,3,4
46.08,1.6,M,55,100,0,1,0,0,0,N,3,3,3
117.27,1.79,V,42,0,0,0,1,0,0,N,1,3,1
128.16,1.79,V,61,0,1,1,0,2,0,N,3,3,3
68.85,1.86,V,32,0,4,0,14,7,0,N,1,3,4
111.22,1.77,V,38,0,0,0,0,0,0,N,0,2,2
85.21,1.65,M,31,0,0,0,4,0,0,N,0,2,1
105.61,1.72,V,66,0,0,0,15,7,0,N,2,2,1
83.22,1.66,M,27,0,0,0,0,0,0,N,2,3,3
103.86,1.68,M,51,0,14,0,0,0,0,N,0,1,2
75.12,1.69,V,28,10,5,0,3,0,0,N,0,0,0
116.54,1.77,V,34,0,0,0,0,0,0,N,0,0,0
97.08,1.71,V,41,0,9,0,0,4,0,N,1,2,3
48.41,1.64,M,38,80,0,6,2,2,2,N,2,3,4
106.38,1.79,V,26,0,2,1,0,0,0,N,2,1,0
54.5,1.74,V,70,120,0,0,7,0,0,N,2,3,3
129.18,1.82,V,56,0,0,2,4,0,0,N,1,2,2
96.44,1.72,V,54,0,21,3,7,1,0,N,1,2,1
75.26,1.6,M,25,0,4,2,2,7,0,N,1,1,2
68.4,1.5,M,44,0,11,4,3,5,0,N,2,2,2
84.91,1.79,V,24,0,9,0,3,4,0,N,1,1,0
52.02,1.7,M,33,110,16,0,0,0,0,N,1,1,3
46.66,1.61,M,34,110,3,0,10,2,0,N,0,0,1
69.69,1.69,V,50,0,5,0,21,11,0,S,2,2,1
60.28,1.83,V,54,80,0,0,0,0,2,N,3,4,3
57.67,1.79,V,45,50,0,7,0,7,0,N,0,2,3
55.76,1.76,V,42,50,2,0,7,0,0,N,2,3,4
89.59,1.7,V,39,0,0,5,3,0,0,N,2,3,4
105.33,1.82,V,58,10,1,2,15,1,5,N,0,0,0
72.79,1.76,V,18,0,3,3,0,8,0,N,3,4,4
65.54,1.67,V,43,20,0,2,0,0,0,N,0,2,3
128.16,1.79,V,60,0,0,1,0,1,0,N,1,2,3
77.82,1.73,V,18,0,0,0,5,7,0,N,3,2,2
48.41,1.64,M,57,60,0,7,21,10,6,N,2,2,2
81.44,1.67,M,38,0,0,0,12,6,0,N,2,1,1
53.87,1.73,V,44,130,7,5,11,8,4,N,1,3,4
88.45,1.8,V,27,0,2,0,2,11,0,N,0,2,1
94.79,1.86,V,32,0,0,2,15,10,0,N,0,1,0
79.26,1.77,V,46,0,0,2,17,13,4,N,2,3,3
76.64,1.58,V,53,0,0,0,14,0,NA,N,2,3,3
88.97,1.62,M,46,0,0,0,0,4,0,N,2,3,4
112.48,1.78,V,67,0,20,0,0,8,0,N,2,4,4
